,keyword_id,url_id,lower_term,term
1118,2,41857,countries who have detonated nuclear weapons,countries who have detonated nuclear weapons
1119,15,41883,american horror story trailer,american horror story trailer
1120,2,41929,object lesson,object lesson
1121,2,41930,offing,offing
1122,2,41933,define fatuous,define fatuous
1123,2,41934,define mythos,define mythos
1124,2,41935,tinman,tinman
1125,2,41938,criminalizing the hustle salon,criminalizing the hustle salon
1126,2,41940,define harem,define harem
1127,2,41941,define spiky,define spiky
1128,2,41942,define industrial,define industrial
1129,2,41943,define ugly,define ugly
1130,15,41944,dear eleanor ,dear eleanor 
1131,15,41967,ginkgoa,ginkgoa
1132,15,42104,n u german dj,n u german dj
1133,15,42119,paradisea leon vynehall,paradisea leon vynehall
1134,15,42121,laurent garnier boiler room,laurent garnier boiler room
1135,15,42123,ricardo villalobos,ricardo villalobos
1136,2,42125,club 25,club 25
1137,2,42126,bar 25,bar 25
1138,2,42127,bar 25 documentary,bar 25 documentary
1139,2,42128,snax sex party,snax sex party
1140,2,42141,crisco,crisco
1141,2,42143,define apocryphal,define apocryphal
1142,2,42144,about :// blank club,about :// blank club
1143,2,42146,://about blank,://about blank
1144,2,42147,//about blank berlin,//about blank berlin
1145,2,42150,bar25 - days out of time,Bar25 - Days out of Time
1146,31,42153,"bookstore+/@42.3140842,-71.0911079,13z","bookstore+/@42.3140842,-71.0911079,13z"
1147,31,42154,"bookstore+/@42.3140735,-71.0911079,13z/data=!3m1!4b1","bookstore+/@42.3140735,-71.0911079,13z/data=!3m1!4b1"
1148,2,42157,laurent garnier,laurent garnier
1149,2,42158,laurent garnier,laurent garnier
1150,31,42159,"cafe/@42.3140842,-71.0911079,13z","cafe/@42.3140842,-71.0911079,13z"
1151,31,42160,"cafe/@42.3140735,-71.0911079,13z/data=!3m1!4b1","cafe/@42.3140735,-71.0911079,13z/data=!3m1!4b1"
1152,31,42161,"cafe/@42.3187701,-71.1094756,13z","cafe/@42.3187701,-71.1094756,13z"
1153,31,42162,"cafe/@42.3209278,-71.1149688,13z","cafe/@42.3209278,-71.1149688,13z"
1154,31,42163,"cafe/@42.328444,-71.1281418,15.59z","cafe/@42.328444,-71.1281418,15.59z"
1155,31,42164,"cafe/@42.3299177,-71.129167,15.59z","cafe/@42.3299177,-71.129167,15.59z"
1156,31,42165,"cafe/@42.3299177,-71.1291954,15.59z","cafe/@42.3299177,-71.1291954,15.59z"
1157,31,42166,"cafe/@42.3327808,-71.1221902,15.59z","cafe/@42.3327808,-71.1221902,15.59z"
1158,31,42167,"cafe/@42.334949,-71.1236994,15.59z","cafe/@42.334949,-71.1236994,15.59z"
1159,31,42168,"cafe/@42.3376855,-71.1233577,15.59z","cafe/@42.3376855,-71.1233577,15.59z"
1160,31,42169,"cafe/@42.3373908,-71.1229875,15.59z","cafe/@42.3373908,-71.1229875,15.59z"
1161,31,42170,"cafe/@42.333307,-71.1222186,15.59z","cafe/@42.333307,-71.1222186,15.59z"
1162,31,42171,"cafe/@42.3356858,-71.1240696,15.59z","cafe/@42.3356858,-71.1240696,15.59z"
1163,31,42172,"cafe/@42.3376224,-71.1243544,15.59z","cafe/@42.3376224,-71.1243544,15.59z"
1164,2,42177,victorian gothic roses,victorian gothic roses
1165,2,42178,victorian gothic roses,victorian gothic roses
1166,2,42180,philosophical zombie,philosophical zombie
1167,2,42185,intercom system,intercom system
1168,2,42186,paper,paper
1169,2,42188,day calendar,day calendar
1170,2,42189,day calendar,day calendar
1171,2,42190,words of affirmation,words of affirmation
1172,2,42191,words of affirmation,words of affirmation
1173,2,42192,twin peaks,TWIN PEAKS
1174,2,42194,define portent,define portent
1175,2,42195,lanyard,lanyard
1176,2,42196,twin peaks,TWIN PEAKS
1177,2,42198,glom,glom
1178,2,42199,washington river protection solutions,washington river protection solutions
1179,2,42200,washington river ,washington river 
1180,2,42201,cedar river,cedar river
1181,2,42202,cedar river,cedar river
1182,2,42203,mishiva,mishiva
1183,2,42204,define mess,define mess
1184,2,42205,define disarray,define disarray
1185,2,42206,define clutter,define clutter
1186,2,42207,define assumption,define assumption
1187,2,42208,define ascension,define ascension
1188,2,42220,theresa may,theresa may
1189,2,42235,define maxim,define maxim
1190,2,42241,serval cat,serval cat
1191,2,42242,serval cat,serval cat
1192,2,42243,serval cat,serval cat
1193,2,42244,serval cat,serval cat
1194,2,42245,serval cat,serval cat
1195,2,42246,serval cat,serval cat
1196,2,42247,serval cat,serval cat
1197,2,42248,serval cat,serval cat
1198,2,42249,serval cat,serval cat
1199,2,42250,serval cat,serval cat
1200,2,42251,serval cat,serval cat
1201,2,42252,serval cat,serval cat
1202,2,42253,serval cat,serval cat
1203,2,42254,serval cat,serval cat
1204,2,42255,savannah cat,savannah cat
1205,2,42256,savannah cat,savannah cat
1206,2,42257,savannah cat,savannah cat
1207,2,42258,bengal cat,bengal cat
1208,2,42259,bengal cat,bengal cat
1209,2,42260,kano model,kano model
1210,2,42262,caracal cat,caracal cat
1211,2,42263,caracal cat,caracal cat
1212,2,42264,caracal cat,caracal cat
1213,2,42265,caracal cat,caracal cat
1214,2,42266,caracal cat,caracal cat
1215,2,42267,caracal cat,caracal cat
1216,2,42268,caracal cat,caracal cat
1217,2,42269,caracal cat,caracal cat
1218,2,42270,caracal cat,caracal cat
1219,2,42271,caracal cat,caracal cat
1220,2,42272,caracal cat,caracal cat
1221,2,42275,caracal cat,caracal cat
1222,2,42276,caracal cat,caracal cat
1223,2,42277,pink eye,pink eye
1224,2,42279,caracel,caracel
1225,2,42280,caracal,caracal
1226,2,42283,define commensalism,define commensalism
1227,2,42284,define commensal,define commensal
1228,2,42287,pixiebob,pixiebob
1229,2,42288,pixiebob,pixiebob
1230,2,42289,ariel levy,ariel levy
1231,2,42290,ariel levy,ariel levy
1232,2,42291,ariel levy writer,ariel levy writer
1233,2,42292,ariel levy writer,ariel levy writer
1234,2,42310,angular,angular
1235,2,42314,best angular 2 books,best angular 2 books
1236,2,42337,lodash replace all,lodash replace all
1237,2,42342,replace all,replace all
1238,2,42343,replace all lodash,replace all lodash
1239,2,42345,madewell,madewell
1240,53,42358,byronic hero,byronic hero
1241,2,42362,regex javascript,regex javascript
1242,2,42364,replace all lodash,replace all lodash
1243,2,42365,match newline regex javascript,match newline regex javascript
1244,2,42368,\r vs \n,\r vs \n
1245,2,42404,screenshot ubuntu,screenshot ubuntu
1246,2,42411,define eros,define eros
1247,22,42439,github changed their font,github changed their font
1248,2,42442,still life of woodpecker,still life of woodpecker
1249,2,42470,asexuality,asexuality
1250,2,42474,grapheme color synesthesia,grapheme color synesthesia
1251,2,42478,proverbs of hell william blake,proverbs of hell william blake
1252,2,42480,location,location
1253,2,42481,define location,define location
1254,2,42482,location for time,location for time
1255,2,42484,define zeal,define zeal
1256,2,42485,geese sounds,geese sounds
1257,2,42493,define heady,define heady
1258,2,42494,sussurrate,sussurrate
1259,2,42495,define susurrate,define susurrate
1260,2,42496,fluoresce,fluoresce
1261,2,42497,fingering fruit for feminism,fingering fruit for feminism
1262,2,42499,define trill,define trill
1263,2,42508,define: blast,define: blast
1264,2,42587,fixture,fixture
1265,2,42588,fixture python,fixture python
1266,2,42603,vox,vox
1267,2,42604,vox stop and frisk,vox stop and frisk
1268,2,42606,we charge genocide,we charge genocide
1269,2,42614,visionworks brookline ma,visionworks brookline ma
1270,2,42628,gbao,gbao
1271,2,42638,voltaire life is a stage,voltaire life is a stage
1272,2,42643,voltaire life is a stage god is a comedian,voltaire life is a stage god is a comedian
1273,2,42644,ovu,ovu
1274,2,42645,ants antigone frisky dingo,ants antigone frisky dingo
1275,2,42647,cafe art science,cafe art science
1276,2,42655,define luxuriate,define luxuriate
1277,2,42670,angular service constructor,angular service constructor
1278,2,42672,female equivalent of master,female equivalent of master
1279,2,42708,uat,UAT
1280,2,42731,dan savage,dan savage
1281,2,42734,transmogrify,transmogrify
1282,2,42740,ada palmer,ada palmer
1283,2,42741,ada palmer,ada palmer
1284,2,42742,ada palmer,ada palmer
1285,2,42748,define adage,define adage
1286,2,42752,nanogenmo,NaNoGenMo
1287,2,42755,nanogenmo 2016,NaNoGenMo 2016
1288,2,42761,william james,william james
1289,2,42785,char-rnn,char-rnn
1290,2,42787,word2vec,word2vec
1291,2,42792,t-sne pride and prejudice,t-sne pride and prejudice
1292,2,42794,t-sne,t-sne
1293,2,42796,dimensionality reduction,dimensionality reduction
1294,2,42798,svd,svd
1295,2,42800,applications of svd,applications of svd
1296,2,42803,principal component analysis,principal component analysis
1297,2,42811,pca for text,pca for text
1298,2,42813,pca python example,pca python example
1299,2,42820,pca applications,pca applications
1300,2,42821,pca applications text,pca applications text
1301,2,42831,define eminent,define eminent
1302,2,42832,define imminent,define imminent
1303,2,42879,new pm,new PM
1304,2,42885,nervana headphones,nervana headphones
1305,2,42886,nervana headphones,nervana headphones
1306,2,42887,nervana headphones,nervana headphones
1307,2,42889,vagus nerve stimulation,vagus nerve stimulation
1308,2,42931,patricia arquette,patricia arquette
1309,2,42932,patricia arquette,patricia arquette
1310,2,42933,patricia arquette twin peaks,patricia arquette twin peaks
1311,2,42951,wasteland ts eliot,wasteland ts eliot
1312,2,42953,sleeping dragon,sleeping dragon
1313,2,42954,sleeping dragon,sleeping dragon
1314,2,42955,sleeping dragon,sleeping dragon
1315,2,42956,sleeping dragon disse86,sleeping dragon disse86
1316,2,42957,sleeping dragon disse86,sleeping dragon disse86
1317,2,42958,the hyacinth girl,the hyacinth girl
1318,2,42962,hyacinth girl,hyacinth girl
1319,2,42963,hyacinth girl,hyacinth girl
1320,2,42964,hyacinth,hyacinth
1321,2,42965,hyacinth,hyacinth
1322,2,42966,hyacinth,hyacinth
1323,2,42973,define ostensible,define ostensible
1324,2,42992,vagus nerve stimulation earphones,vagus nerve stimulation earphones
1325,2,42993,nervana,nervana
1326,2,42996,vagus nerve,vagus nerve
1327,2,42997,vagus nerve,vagus nerve
1328,2,42998,vagus nerve,vagus nerve
1329,2,43003,stereo,stereo
1330,2,43004,stereo montreal,stereo montreal
1331,2,43007,stereo nightclub sound system,stereo nightclub sound system
1332,2,43016,bad request,bad request
1333,2,43037,two men fall off cliff pokemon go,two men fall off cliff pokemon go
1334,2,43079,tito receipt,tito receipt
1335,2,43113,facile,facile
1336,2,43114,avulse,avulse
1337,2,43115,jejune,jejune
1338,2,43116,baneful,baneful
1339,2,43117,define baneful,define baneful
1340,2,43119,movies boston,movies boston
1341,2,43120,the lobster boston,the lobster boston
1342,2,43121,the lobster boston,the lobster boston
1343,2,43127,dcu transaction history,dcu transaction history
1344,2,43130,dcu account number,dcu account number
1345,2,43140,ohlala,ohlala
1346,2,43144,poppenreiter,poppenreiter
1347,2,43145,poppenreiter,poppenreiter
1348,2,43151,how much money do i need to retire,how much money do i need to retire
1349,2,43153,define escort,define escort
1350,2,43154,escorting,escorting
1351,2,43156,canadian to american,canadian to american
1352,2,43157,canadian to american calculator,canadian to american calculator
1353,2,43161,paid dating montreal,paid dating montreal
1354,2,43164,paid dating escort montreal ,paid dating escort montreal 
1355,2,43166,ohlala nyc,ohlala nyc
1356,2,43168,france,france
1357,22,43170,france,france
1358,2,43178,phd students northeastern,phd students northeastern
1359,2,43181,nick phd northeastern,nick phd northeastern
1360,2,43184,nick beauchamp,NICK BEAUCHAMP
1361,2,43186,nick northeastern hotline psychic,nick northeastern hotline psychic
1362,2,43187,nick northeastern 26,nick northeastern 26
1363,2,43188,nick northeastern 26 fox and penguin enthusiast,nick northeastern 26 fox and penguin enthusiast
1364,2,43189,nick uconn northeastern ,nick uconn northeastern 
1365,2,43190,nick uconn northeastern strip chess,nick uconn northeastern strip chess
1366,15,43192,the night of trailer,the night of trailer
1367,2,43194,the night of,the night of
1368,2,43202,prostitute laundry,prostitute laundry
1369,2,43210,18 again vaginal cream,18 again vaginal cream
1370,2,43214,astringent,astringent
1371,2,43277,define rapacious,define rapacious
1372,2,43278,pyroclastic,pyroclastic
1373,2,43287,acheron,acheron
1374,2,43299,define rapaciouos,define rapaciouos
1375,2,43302,brian moen,brian moen
1376,2,43303,brian moen,brian moen
1377,2,43304,brian moen,brian moen
1378,2,43305,brian moen,brian moen
1379,2,43308,brian moen,brian moen
1380,2,43309,brian moen,brian moen
1381,2,43312,ligotti,ligotti
1382,2,43318,boston public library,boston public library
1383,2,43319,boston public library copley,boston public library copley
1384,2,43320,boston public library copley,boston public library copley
1385,2,43323,aritzia,aritzia
1386,2,43361,aritzia boston,aritzia boston
1387,2,43397,define resinous,define resinous
1388,2,43398,define fleck,define fleck
1389,2,43399,wasteland,wasteland
1390,2,43400,sea mirage,sea mirage
1391,2,43402,define epistemic,define epistemic
1392,2,43403,define devolution,define devolution
1393,2,43404,define multifarious,define multifarious
1394,2,43405,define palliative,define palliative
1395,2,43406,define durability,define durability
1396,54,43407,apple,apple
1397,2,43408,apple,apple
1398,2,43409,apple,apple
1399,2,43410,define preen,define preen
1400,2,43411,define recalcitrant,define recalcitrant
1401,2,43415,define rote,define rote
1402,2,43416,define autonomic,define autonomic
1403,2,43417,define pall,define pall
1404,2,43418,portrait of the artist as a young man,portrait of the artist as a young man
1405,2,43419,portrait that gets older,portrait that gets older
1406,2,43422,oscar wilde art,oscar wilde art
1407,2,43424,art is useless,art is useless
1408,2,43425,art is useless oscar,art is useless oscar
1409,2,43426,art is useless oscar wilde,art is useless oscar wilde
1410,2,43428,garbage compactor,garbage compactor
1411,2,43429,zombie,zombie
1412,2,43431,define unfortunate,define unfortunate
1413,2,43441,define notwithstanding,define notwithstanding
1414,2,43442,olga babiak,olga babiak
1415,2,43443,olga babiak,olga babiak
1416,9,43449,olga babiak,Olga Babiak
1417,2,43513,gdi,gdi
1418,54,43514,gdi,gdi
1419,2,43529,dolphin rape cave,dolphin rape cave
1420,2,43532,dolphin lover,dolphin lover
1421,2,43535,dolph lundgren,dolph lundgren
1422,2,43538,dolphin rape,dolphin rape
1423,2,43550,dolphin intelligence,dolphin intelligence
1424,2,43559,god os,god os
1425,2,43560,templeos,templeos
1426,2,43561,templeos vice,templeos vice
1427,2,43563,define pathos,define pathos
1428,2,43566,dolphin breathing,dolphin breathing
1429,2,43568,rates of bestiality,rates of bestiality
1430,15,43598,dolphin,dolphin
1431,2,43600,define pederasty,define pederasty
1432,2,43601,twin peaks,twin peaks
1433,2,43604,madchen amic,madchen amic
1434,2,43605,madchen amick,madchen amick
1435,2,43606,madchen amick,madchen amick
1436,2,43607,madchen amick young,madchen amick young
1437,2,43608,madchen amick star trek,madchen amick star trek
1438,2,43609,madchen amick gossip girl,madchen amick gossip girl
1439,2,43610,madchen amick young,madchen amick young
1440,2,43622,define corroborate,define corroborate
1441,2,43625,sex political act orwell 1984,sex political act orwell 1984
1442,2,43637,dolphins lsd,dolphins lsd
1443,2,43716,find all,find all
1444,2,43717,find all lodash,find all lodash
1445,15,43722,tickled,tickled
1446,2,43740,angular plural filter,angular plural filter
1447,2,43743,iirc,iirc
1448,2,43749,ada palmer,ada palmer
1449,2,43753,find and remove lodash,find and remove lodash
1450,2,43758,ng-pluralize,ng-pluralize
1451,2,43760,unix time,unix time
1452,2,43761,linux time command,linux time command
1453,2,43763,linux time today command,linux time today command
1454,2,43767,html point separator,html point separator
1455,2,43777,after html,after html
1456,2,43779,ng-pluralize,ng-pluralize
1457,2,43790,hamlet guards names,hamlet guards names
1458,2,43807,define nefarious,define nefarious
1459,2,43820,pretentious idiot,pretentious idiot
1460,2,43821,pretentious idiot,pretentious idiot
1461,2,43822,pretentious idiot jim gaffigan,pretentious idiot jim gaffigan
1462,2,43823,pretentious idiot jim gaffigan,pretentious idiot jim gaffigan
1463,2,43837,lodash max,lodash max
1464,2,43840,lodash sort,lodash sort
1465,31,43881,"shoe+store/@42.3054173,-71.1338156,13z","shoe+store/@42.3054173,-71.1338156,13z"
1466,31,43882,"shoe+store/@42.3054066,-71.1338156,13z/data=!3m1!4b1","shoe+store/@42.3054066,-71.1338156,13z/data=!3m1!4b1"
1467,31,43883,"shoe+store/@42.3219086,-71.1333006,13z","shoe+store/@42.3219086,-71.1333006,13z"
1468,31,43884,"shoe+store/@42.3302883,-71.1266712,14.41z","shoe+store/@42.3302883,-71.1266712,14.41z"
1469,31,43885,"shoe+store/@42.3328246,-71.1276422,14.41z","shoe+store/@42.3328246,-71.1276422,14.41z"
1470,31,43886,"shoe+store/@42.3342822,-71.1263688,15.86z","shoe+store/@42.3342822,-71.1263688,15.86z"
1471,31,43888,"shoe+store/@42.3376573,-71.1341284,15.86z","shoe+store/@42.3376573,-71.1341284,15.86z"
1472,31,43889,"shoe+store/@42.3376398,-71.1345069,15.86z","shoe+store/@42.3376398,-71.1345069,15.86z"
1473,31,43890,"shoe+store/@42.3369753,-71.13595,15.86z","shoe+store/@42.3369753,-71.13595,15.86z"
1474,2,43897,history icon,history icon
1475,2,43898,history icon,history icon
1476,2,43899,font awesome icons,font awesome icons
1477,2,43933,define pretentious,define pretentious
1478,2,43944,kgb,kgb
1479,15,43950,love songs for robots,love songs for robots
1480,2,43959,ghostwriter rjd2,ghostwriter rjd2
1481,15,43961,rjd2 a beautiful mine,rjd2 a beautiful mine
1482,15,43964,mad world,mad world
1483,15,43966,hello mr wolf,hello mr wolf
1484,15,43968,a beautiful mine rjd2 piano,a beautiful mine rjd2 piano
1485,15,43970,rj2d,rj2d
1486,2,43993,ludic fallacy,ludic fallacy
1487,2,43995,charlie's harvard square,charlie's harvard square
1488,2,44006,controller vs directive,controller vs directive
1489,2,44022,saturn devouring his son,saturn devouring his son
1490,2,44031,nycdiaries bob kahn sugar daddy,nycdiaries bob kahn sugar daddy
1491,2,44040,stephen kahn,stephen kahn
1492,2,44041,stephen kahn,stephen kahn
1493,2,44042,stephen kahn,stephen kahn
1494,2,44043,stephen kahn,stephen kahn
1495,2,44046,wp stewart and co,wp stewart and co
1496,2,44056,robert kahn wp stewart,robert kahn wp stewart
1497,2,44067,bob kahn wp stewart,bob kahn wp stewart
1498,2,44068,bob kahn wp stewart,bob kahn wp stewart
1499,2,44071,bob kahn wp stewart,bob kahn wp stewart
1500,2,44072,bob kahn wp stewart,bob kahn wp stewart
1501,2,44074,bob kahn obituary,bob kahn obituary
1502,2,44075,bob kahn wp stewart obituary,bob kahn wp stewart obituary
1503,2,44081,wp stewart and co,wp stewart and co
1504,2,44085,gerard gjertsen,Gerard Gjertsen
1505,2,44089,richard rocky kahn,richard rocky kahn
1506,2,44094,linked in rocky kahn,linked in rocky kahn
1507,2,44095,linkedin stephen kahn md,linkedin stephen kahn md
1508,2,44097,"the dalton school, new york city kahn","The Dalton School, New York City kahn"
1509,2,44100,williamstown shakespeare festival,williamstown shakespeare festival
1510,2,44107,edinburgh fringe festival,edinburgh fringe festival
1511,2,44118,scope variable not updating after switching directives,scope variable not updating after switching directives
1512,2,44130,component vs directive,component vs directive
1513,2,44137,angularjs broadcast to parent scope,angularjs broadcast to parent scope
1514,2,44150,unknown provider angular,unknown provider angular
1515,2,44152,unknown provider angular karma,unknown provider angular karma
1516,2,44165,[$injector:unpr] unknown provider karma,[$injector:unpr] Unknown provider karma
1517,2,44285,megalomania,megalomania
1518,2,44286,douchebga names,douchebga names
1519,2,44287,douchebag names,douchebag names
1520,2,44289,shroud,shroud
1521,2,44290,fugue state,fugue state
1522,2,44292,megalomania,megalomania
1523,2,44293,define juxtapose,define juxtapose
1524,2,44294,most prolific writers,most prolific writers
1525,2,44296,prolific mathematicians,prolific mathematicians
1526,2,44298,the complete works of nostradamus,the complete works of nostradamus
1527,2,44299,ad nauseum,ad nauseum
1528,2,44300,ad nauseam,ad nauseam
1529,2,44301,tiresome,tiresome
1530,2,44302,superior,superior
1531,2,44303,define superior,define superior
1532,2,44304,schadenfreude,schadenfreude
1533,2,44324,einfältig,einfältig
1534,2,44325,einfältig etymologie,einfältig etymologie
1535,2,44332,self-awareness,self-awareness
1536,2,44333,anorexia,anorexia
1537,2,44335,homicidal ideation,homicidal ideation
1538,2,44337,kill two birds with one stone,kill two birds with one stone
1539,2,44338,ivory tower,ivory tower
1540,2,44339,panopticon,panopticon
1541,2,44341,comic relief,comic relief
1542,2,44342,sui generis,sui generis
1543,2,44344,cathexis,cathexis
1544,2,44345,fantasy,fantasy
1545,2,44346,define fantasy,define fantasy
1546,2,44347,define castle,define castle
1547,2,44348,premature balding,premature balding
1548,2,44349,intelligence,intelligence
1549,2,44350,define elint,define ELINT
1550,2,44351,neural networks,neural networks
1551,2,44353,define troll,define troll
1552,2,44354,define ivory tower,define ivory tower
1553,2,44355,avocado grove,avocado grove
1554,2,44356,ethics discipliens,ethics discipliens
1555,2,44357,define equivocate,define equivocate
1556,2,44359,ursula k le guin,ursula k le guin
1557,2,44360,cant trust this bitch nails,cant trust this bitch nails
1558,2,44406,twenty kayla zimmerman,twenty kayla zimmerman
1559,2,44439,undefined is not an object (evaluating '_angular2.default.mock.module'),undefined is not an object (evaluating '_angular2.default.mock.module')
1560,2,44441,unknown provider angular karma,unknown provider angular karma
1561,2,44447,hillary's america,hillary's america
1562,2,44452,baby rhesus monkey experiment,baby rhesus monkey experiment
1563,2,44456,$injector unknown provider,$injector unknown provider
1564,2,44458,$injector unknown provider service,$injector unknown provider service
1565,2,44483,template for directive must have one root,template for directive must have one root
1566,2,44502,shortcrust pastry dough recipe,shortcrust pastry dough recipe
1567,2,44513,180 celsius,180 celsius
1568,2,44517,template strings angular,template strings angular
1569,2,44528,polyfill,polyfill
1570,2,44529,polyfill javascript,polyfill javascript
1571,2,44530,polyfill javascript karma,polyfill javascript karma
1572,2,44531,javascript every,javascript every
1573,2,44573,py.test output,py.test output
1574,2,44587,scale format,scale format
1575,2,44588,scale format d3,scale format d3
1576,2,44589,date javascript,date javascript
1577,2,44594,ensure valid json javascript,ensure valid json javascript
1578,2,44596,json.dumps python invalid json,json.dumps python invalid json
1579,2,44598,angular http get,angular http get
1580,2,44599,angular http response,angular http response
1581,2,44613,wet,wet
1582,2,44614,define wet,define wet
1583,2,44615,define disingenuous,define disingenuous
1584,2,44616,world smile day,world smile day
1585,2,44617,define rictus,define rictus
1586,2,44635,npm err! ebusy,npm err! ebusy
1587,2,44639,define euphony,define euphony
1588,2,44646,semantic satiation,semantic satiation
1589,2,44667,d3 scale clamp,d3 scale clamp
1590,2,44672,d3 power scale,d3 power scale
1591,2,44674,draw thin lines d3,draw thin lines d3
1592,2,44705,define narcotize,define narcotize
1593,2,44706,what are men good for,what are men good for
1594,2,44710,men lower iq than women,men lower IQ than women
1595,2,44719,stereotype threat and arousal,stereotype threat and arousal
1596,2,44723,singualr is near movie,singualr is near movie
1597,2,44724,singularity is near movie,singularity is near movie
1598,2,44729,a theory of justice john rawls,a theory of justice john rawls
1599,2,44757,err_incomplete_chunked_encoding,ERR_INCOMPLETE_CHUNKED_ENCODING
1600,2,44760,angular http response takes forever to hit failure,angular http response takes forever to hit failure
1601,2,44762,angular get 404 tries over and over again,angular get 404 tries over and over again
1602,2,44763,angular 404 takes a while to hit failure path,angular 404 takes a while to hit failure path
1603,2,44765,angular http get 404 not going to failure path,angular http get 404 not going to failure path
1604,2,44767,incomplete chunked encoding,incomplete chunked encoding
1605,2,44777,rmse,rmse
1606,2,44778,angular tries to get 404 multiple times,angular tries to get 404 multiple times
1607,2,44779,angular sends get multiple times,angular sends get multiple times
1608,2,44796,viewport styles,viewport styles
1609,2,44820,acrophilia,acrophilia
1610,2,44821,apotemnophilia vs ,apotemnophilia vs 
1611,2,44824,new date firefox,new date firefox
1612,2,44826,console log in firefox,console log in firefox
1613,2,44828,date.parse javascript,date.parse javascript
1614,2,44830,ms to date javascript,ms to date javascript
1615,2,44831,ms to date string javascript,ms to date string javascript
1616,2,44833,console.log firefox,console.log firefox
1617,2,44834,console.log firefox not working,console.log firefox not working
1618,2,44845,javascript native isequal,javascript native isequal
1619,2,44865,creating sublime plugins,creating sublime plugins
1620,2,44871,angular scope watch,angular scope watch
1621,2,44872,used clothing stores cambridge,used clothing stores cambridge
1622,2,44879,used clothing stores sell clothes cambridge,used clothing stores sell clothes cambridge
1623,2,44881,define hide,define hide
1624,2,44887,thomas ligotti,thomas ligotti
1625,2,44888,thomas ligotti interview,thomas ligotti interview
1626,2,44904,ballmer curve,ballmer curve
1627,2,44916,lodash debounce,lodash debounce
1628,2,44921,vernon chatman,vernon chatman
1629,2,44922,final flesh,final flesh
1630,2,44925,defcon,defcon
1631,2,44928,d3 coordinates map,d3 coordinates map
1632,2,44929,d3 coordinate transformation,d3 coordinate transformation
1633,2,44930,d3.mouse,d3.mouse
1634,2,44943,d3 scale changing,d3 scale changing
1635,2,44952,400 error,400 error
1636,2,44961,procrastination memes,procrastination memes
1637,2,44962,procrastination memes,procrastination memes
1638,2,44969,motivation meme,motivation meme
1639,2,44970,motivated meme,motivated meme
1640,2,44971,motivated cat,motivated cat
1641,2,44972,motivated cat,motivated cat
1642,2,44973,motivated cat,motivated cat
1643,2,44974,procrastination cat,procrastination cat
1644,2,44975,procrastination cat,procrastination cat
1645,2,44980,meme generator,meme generator
1646,2,44991,d3 3.0 source code,d3 3.0 source code
1647,2,44999,- http://www.rageon.com/products/sad-boys-sweatshirt,- http://www.rageon.com/products/sad-boys-sweatshirt
1648,2,45015,define insidious,define insidious
1649,2,45021,non negative matrix factorization,non negative matrix factorization
1650,15,45027,century of the self,century of the self
1651,2,45029,adam curtis century of the self,adam curtis century of the self
1652,2,45030,thegeniusking@gmail.com,thegeniusking@gmail.com
1653,2,45050,acquisition of homosexuality in prison,acquisition of homosexuality in prison
1654,2,45054,find gmail,find gmail
1655,2,45055,find gmail account,find gmail account
1656,2,45056,thegeniusking gmail,thegeniusking gmail
1657,2,45063,throwaway email,throwaway email
1658,2,45066,find email on facebook,find email on facebook
1659,2,45067,thegeniusking@gmail.com facebook,thegeniusking@gmail.com facebook
1660,2,45078,how to write essays for pay,how to write essays for pay
1661,2,45079,write paid essays,write paid essays
1662,2,45080,strangers showing up in slack channel,strangers showing up in slack channel
1663,2,45084,scope destroy,scope destroy
1664,2,45086,when to call $scope.$destroy,when to call $scope.$destroy
1665,2,45094,borsch,borsch
1666,2,45095,borscht,borscht
1667,2,45106,by.css last,by.css last
1668,2,45108,git view commit history,git view commit history
1669,2,45143,north carolina voter id law,north carolina voter id law
1670,2,45184,semantic contagion,semantic contagion
1671,2,45187,apotemnophilia,apotemnophilia
1672,2,45204,thought contagion: how belief spreads through society,Thought contagion: how belief spreads through society
1673,2,45212,sumerian,sumerian
1674,2,45214,caustic,caustic
1675,2,45218,edgar allan poe tell tale heart,edgar allan poe tell tale heart
1676,2,45220,define espy,define espy
1677,2,45254,weimar,weimar
1678,2,45301,george w bush drawing,george w bush drawing
1679,2,45302,george w bush drawing,george w bush drawing
1680,2,45303,george w bush watercolor,george w bush watercolor
1681,2,45304,george w bush watercolor,george w bush watercolor
1682,2,45307,george w bush watercolor,george w bush watercolor
1683,2,45308,george w bush watercolor,george w bush watercolor
1684,2,45311,george w bush watercolor,george w bush watercolor
1685,2,45312,george w bush watercolor,george w bush watercolor
1686,2,45322,kookoo cafe brookline,kookoo cafe brookline
1687,2,45335,nato,nato
1688,2,45336,russian influence in europe,russian influence in europe
1689,2,45344,software lawyer,software lawyer
1690,2,45345,basquiat,basquiat
1691,2,45346,basquiat,basquiat
1692,2,45350,basquiat,basquiat
1693,2,45351,basquiat,basquiat
1694,2,45352,basquiat,basquiat
1695,2,45353,fourth amendment,fourth amendment
1696,2,45354,due process,due process
1697,2,45356,remittance,remittance
1698,2,45360,jonathan safran foer,jonathan safran foer
1699,2,45362,ems,ems
1700,2,45370,poppy field,poppy field
1701,2,45371,poppy field,poppy field
1702,2,45372,poppy field,poppy field
1703,2,45375,poppy field,poppy field
1704,2,45378,saturn,saturn
1705,2,45379,saturn,saturn
