,id,url,visit_time,from_visit,transition,segment_id,visit_duration
25194,139693,38475,13110661303985459,0,805306368,0,0
25195,139694,38475,13110661303993445,0,805306368,0,0
25196,139695,38475,13110661304001570,0,805306368,0,0
25197,139696,38475,13110661304010388,0,805306368,0,0
25198,139697,38475,13110661304025120,0,805306368,0,0
25199,139698,38475,13110661304037545,0,805306368,0,0
25200,139699,38475,13110661304046261,0,805306368,0,0
25201,139700,38475,13110661304055413,0,805306368,0,0
25202,139701,38475,13110661304062409,0,805306368,0,0
25203,139702,38475,13110661304072130,0,805306368,0,0
25204,139703,38475,13110661304083307,0,805306368,0,0
25205,139704,38475,13110661304092333,0,805306368,0,0
25206,139705,38475,13110661304105450,0,805306368,0,0
25207,139706,38475,13110661304150537,0,805306368,0,0
25208,139707,38475,13110661304166740,0,805306368,0,0
25209,139708,38475,13110661304184860,0,805306368,0,0
25210,139709,38475,13110661304201865,0,805306368,0,0
25211,139710,38475,13110661304216426,0,805306368,0,0
25212,139711,38475,13110661304234295,0,805306368,0,0
25213,139712,38475,13110661304284188,0,805306368,0,0
25214,139713,38475,13110661304294242,0,805306368,0,0
25215,139714,38475,13110661304303333,0,805306368,0,0
25216,139715,38475,13110661304316711,0,805306368,0,0
25217,139716,38475,13110661304324689,0,805306368,0,0
25218,139717,38475,13110661304333431,0,805306368,0,0
25219,139718,38475,13110661304343530,0,805306368,0,0
25220,139719,38475,13110661304355626,0,805306368,0,0
25221,139720,38475,13110661304363419,0,805306368,0,0
25222,139721,38475,13110661304372579,0,805306368,0,0
25223,139722,38475,13110661304485039,0,805306368,0,59758099
25224,139723,38477,13110661655166535,0,805306368,0,0
25225,139724,38478,13110661656898510,0,805306368,0,0
25226,139725,38479,13110661822883502,0,805306374,0,5080305
25227,139726,199,13110662626715820,0,838860801,56,3141075
25228,139727,38480,13110662629856895,139726,805306368,56,519868378218
25229,139728,1286,13110662773208553,139727,268435463,56,0
25230,139729,38481,13110662773208553,139728,2684354567,0,0
25231,139730,38153,13110663017175015,0,805306368,0,0
25232,139731,70,13110663061260463,0,805306368,0,0
25233,139732,38481,13110663092386702,139727,805306368,56,0
25234,139733,38481,13110663092416257,139727,805306368,56,0
25235,139734,38482,13110663092448539,139727,805306368,56,0
25236,139735,38481,13110663099072801,139727,822083591,56,0
25237,139736,38454,13110663107143173,139644,1610612736,0,0
25238,139737,38455,13110663110650545,139736,1610612736,0,0
25239,139738,38454,13110663123823751,139737,1610612736,0,0
25240,139739,199,13110663266108039,0,838860801,56,0
25241,139740,921,13110663269329485,0,838860801,20,0
25242,139741,921,13110663270941115,0,805306368,0,0
25243,139742,922,13110663270963868,0,805306368,0,0
25244,139743,922,13110663271430900,0,805306368,0,47370427
25245,139744,38483,13110663281162035,139743,805306368,0,0
25246,139745,38483,13110663290734565,139743,805306368,0,0
25247,139746,38484,13110663290756413,139743,805306368,0,0
25248,139747,38484,13110663290877293,139743,805306368,0,0
25249,139748,38483,13110663292912563,139743,822083584,0,0
25250,139749,38485,13110663298910255,139743,805306368,0,0
25251,139750,38485,13110663299108219,139743,805306368,0,0
25252,139751,38483,13110663311445912,139743,822083584,0,0
25253,139752,38486,13110663313555799,139743,805306368,0,0
25254,139753,38486,13110663313708093,139743,805306368,0,0
25255,139754,38483,13110663316404811,139743,822083584,0,0
25256,139755,38487,13110663318647363,139743,805306368,0,0
25257,139756,38487,13110663318801327,139743,805306368,0,146063631
25258,139757,38488,13110663340932704,0,838860801,397,4616773
25259,139758,38489,13110663345549477,139757,805306375,397,0
25260,139759,38488,13110663348346457,0,855638017,0,0
25261,139760,38,13110663353443685,0,838860805,0,0
25262,139761,38490,13110663356103673,0,805306368,0,0
25263,139762,38491,13110663357949841,0,805306368,0,13387305
25264,139763,38492,13110663364195644,139762,805306368,0,0
25265,139764,38492,13110663365641932,139762,805306368,0,0
25266,139765,38493,13110663365655056,139762,805306368,0,0
25267,139766,38493,13110663365864411,139762,805306368,0,0
25268,139767,38494,13110663368784062,139762,805306368,0,0
25269,139768,38494,13110663368929245,139762,805306368,0,0
25270,139769,38493,13110663370983841,139762,822083584,0,0
25271,139770,38492,13110663371337146,139762,822083584,0,2346584
25272,139771,38495,13110663373683730,139770,805306368,0,88800511
25273,139772,38496,13110663433250298,0,838860800,0,28406143
25274,139773,38487,13110663467901004,0,805306376,0,67588388
25275,139774,38495,13110663469541081,0,805306376,0,65133848
25276,139775,38447,13110663769278571,0,268435464,0,0
25277,139776,38497,13110663769278571,139775,2684354568,0,0
25278,139777,38286,13110665730797671,0,268435460,0,0
25279,139778,38498,13110665730797671,139777,2684354564,0,0
25280,139779,38499,13110669393581884,0,805306368,0,0
25281,139780,38500,13110669394330318,139779,1073741824,0,0
25282,139781,952,13110669394330318,139780,2147483648,0,0
25283,139782,38501,13110669394330318,139781,2147483648,0,0
25284,139783,38499,13110669394330318,139782,2684354560,0,5461670
25285,139784,38502,13110669398123561,139783,805306368,0,0
25286,139785,38499,13110669399791988,139783,822083584,0,11147550
25287,139786,38503,13110669410939538,139785,805306368,0,9239243
25288,139787,38504,13110669420178781,139786,805306368,0,4745863149
25289,139788,38505,13110669577240448,0,805306368,0,0
25290,139789,10719,13110669578632887,0,805306368,0,0
25291,139790,38506,13110669579001766,0,805306368,0,3058251
25292,139791,38468,13110669636568763,0,805306368,0,0
25293,139792,70,13110669638003059,0,805306368,0,0
25294,139793,38507,13110669639421721,0,805306368,0,0
25295,139794,70,13110669642864373,0,805306368,0,0
25296,139795,38508,13110669644431162,0,805306368,0,0
25297,139796,70,13110669646645372,0,805306368,0,0
25298,139797,38509,13110669655457184,0,805306368,0,0
25299,139798,19,13110669662424712,0,805306368,0,0
25300,139799,38,13110669711299469,0,838860805,0,0
25301,139800,38510,13110669713853090,0,805306368,0,0
25302,139801,38511,13110669774267130,0,805306368,0,19372437
25303,139802,25035,13110669848478832,0,805306368,0,0
25304,139803,38512,13110669849148563,0,805306368,0,0
25305,139804,38513,13110669868186969,0,805306368,0,0
25306,139805,38,13110670146282154,0,838860805,0,0
25307,139806,38514,13110670152107208,0,805306368,0,0
25308,139807,38515,13110670158597245,0,805306368,0,0
25309,139808,38516,13110670168436561,0,805306368,0,0
25310,139809,2082,13110670181368396,0,268435457,29,0
25311,139810,2083,13110670181368396,139809,2147483649,0,0
25312,139811,2084,13110670181368396,139810,2147483649,0,0
25313,139812,2085,13110670181368396,139811,2684354561,0,0
25314,139813,2085,13110670182562938,0,805306368,0,0
25315,139814,3797,13110670185679026,0,805306368,0,0
25316,139815,38517,13110670189332388,0,805306368,0,0
25317,139816,38518,13110670190377458,0,805306368,0,0
25318,139817,38519,13110670192334241,0,805306368,0,0
25319,139818,38520,13110670194268113,0,805306368,0,0
25320,139819,38521,13110670196813902,0,805306368,0,0
25321,139820,38521,13110670197203523,0,805306368,0,0
25322,139821,38522,13110670198381528,0,805306368,0,0
25323,139822,38522,13110670199299200,0,805306368,0,0
25324,139823,38523,13110670199824662,0,805306368,0,134861605
25325,139824,38,13110670262392397,0,838860805,0,0
25326,139825,38524,13110670267030541,0,805306368,0,4139078
25327,139826,38525,13110670268364722,0,805306368,0,9979118
25328,139827,38526,13110670278343840,139826,805306368,0,8562093
25329,139828,38526,13110670286905933,139827,805306368,0,4658373
25330,139829,38527,13110670294645953,0,805306368,0,312500564
25331,139830,38528,13110670344622827,0,805306368,0,0
25332,139831,38529,13110670345227453,0,805306368,0,0
25333,139832,20475,13110670350450391,0,805306368,0,0
25334,139833,38530,13110670350931168,0,805306368,0,0
25335,139834,38354,13110670354826524,0,805306368,0,0
25336,139835,38531,13110670483724292,0,805306368,0,0
25337,139836,38532,13110670489813695,0,268435456,0,0
25338,139837,38533,13110670489813695,139836,2684354560,0,0
25339,139838,38534,13110670491378053,0,805306368,0,0
25340,139839,70,13110670506000450,0,805306368,0,0
25341,139840,38508,13110670508293460,0,805306368,0,0
25342,139841,70,13110670515549509,0,805306368,0,0
25343,139842,38535,13110670533877560,0,805306368,0,0
25344,139843,38536,13110670540927209,0,805306368,0,221104800
25345,139844,38537,13110670548911189,0,805306368,0,0
25346,139845,167,13110670587870217,0,805306368,0,0
25347,139846,38538,13110670600947480,0,805306368,0,692682491
25348,139847,38530,13110670610358327,0,805306368,0,0
25349,139848,37334,13110670705549687,139646,805306376,0,6824324779
25350,139849,70,13110670746443099,0,805306368,0,0
25351,139850,38531,13110670755854154,0,805306368,0,0
25352,139851,38532,13110670758529314,0,268435456,0,0
25353,139852,38533,13110670758529314,139851,2684354560,0,0
25354,139853,38534,13110670759913410,0,805306368,0,0
25355,139854,70,13110671302040320,0,805306368,0,0
25356,139855,38539,13110671305341905,0,805306368,0,0
25357,139856,38540,13110671317322802,0,268435456,0,0
25358,139857,38541,13110671317322802,139856,2684354560,0,0
25359,139858,38541,13110671320709122,0,805306368,0,2042327373
25360,139859,38542,13110671512991794,0,805306368,0,0
25361,139860,38543,13110671513715077,0,805306368,0,0
25362,139861,38497,13110671586441667,0,805306368,0,4907084
25363,139862,38544,13110671592736899,0,805306368,0,0
25364,139863,38545,13110671613135528,0,805306368,0,4922842
25365,139864,38546,13110671619342193,0,805306368,0,0
25366,139865,199,13110671661496471,0,838860801,56,0
25367,139866,199,13110671670960416,0,805306368,0,0
25368,139867,946,13110671671021879,0,805306368,0,0
25369,139868,946,13110671671959072,0,805306368,0,0
25370,139869,38547,13110671676896796,0,805306368,0,0
25371,139870,38547,13110671677052230,0,805306368,0,4821500
25372,139871,38548,13110671694966523,0,805306368,0,0
25373,139872,38546,13110671697571429,0,805306368,0,5872047
25374,139873,38549,13110671703443476,139872,805306368,0,144641562
25375,139874,38550,13110671706401850,139873,805306368,0,0
25376,139875,38551,13110671790245878,0,805306368,0,89888436
25377,139876,38550,13110671846486535,139873,805306368,0,0
25378,139877,38552,13110671846542280,139873,805306368,0,0
25379,139878,38552,13110671846826518,139873,805306368,0,0
25380,139879,38552,13110671848056323,139873,805306368,0,0
25381,139880,38553,13110671848085038,139873,805306368,0,32578380
25382,139881,38554,13110671884152104,0,805306368,0,0
25383,139882,37693,13110671927293538,0,805306368,0,4342770
25384,139883,38555,13110671932838607,0,805306368,0,0
25385,139884,38556,13110671949723128,0,805306368,0,10976270
25386,139885,38557,13110671962797205,0,805306368,0,0
25387,139886,38558,13110671983376479,0,805306368,0,3988314
25388,139887,38559,13110671989184947,0,805306368,0,0
25389,139888,38560,13110672024777677,0,805306368,0,0
25390,139889,19,13110672041153045,0,805306368,0,0
25391,139890,38561,13110672092645627,0,805306368,0,0
25392,139891,38560,13110672093962821,0,805306368,0,813603148
25393,139892,38562,13110672100301065,0,805306368,0,0
25394,139893,38562,13110672111444504,0,805306368,0,0
25395,139894,38563,13110672111500086,0,805306368,0,0
25396,139895,38563,13110672111913090,0,805306368,0,5179585
25397,139896,10706,13110672151639131,0,268435457,128,0
25398,139897,10707,13110672151639131,139896,2684354561,0,0
25399,139898,38534,13110672152857180,0,805306368,0,0
25400,139899,37688,13110672161905725,0,805306368,0,86548362
25401,139900,11489,13110672166397138,0,268435457,135,0
25402,139901,11490,13110672166397138,139900,2684354561,0,0
25403,139902,37031,13110672168037708,0,805306368,0,0
25404,139903,18551,13110672175670245,0,805306368,0,71504678
25405,139904,38562,13110672263146516,0,805306368,0,15501074
25406,139905,38564,13110672267654479,0,805306368,0,2265957
25407,139906,30377,13110672269920436,139905,805306368,0,6498397
25408,139907,38562,13110672366675201,0,805306368,0,0
25409,139908,38562,13110672377479439,0,805306368,0,0
25410,139909,1280,13110672377528425,0,805306368,0,0
25411,139910,1280,13110672378194072,0,805306368,0,4156620
25412,139911,2933,13110672382350692,139910,805306368,0,21546302
25413,139912,38455,13110672424537582,139738,1610612736,0,24626688052
25414,139913,38565,13110672438010308,0,805306368,0,0
25415,139914,38566,13110672447800934,0,805306368,0,0
25416,139915,36518,13110672469241395,0,805306368,0,22058299
25417,139916,38567,13110672495363980,0,805306368,0,0
25418,139917,38568,13110672501458503,0,805306368,0,0
25419,139918,38569,13110672509755555,0,805306368,0,0
25420,139919,38570,13110672517715121,0,805306368,0,0
25421,139920,38571,13110672527718598,0,805306368,0,0
25422,139921,38572,13110672576750194,0,805306368,0,0
25423,139922,38573,13110672578349683,0,805306368,0,0
25424,139923,38574,13110672656552849,0,805306368,0,6347122
25425,139924,38575,13110672664932152,0,805306368,0,0
25426,139925,38576,13110672666859314,0,805306368,0,0
25427,139926,38577,13110672689217156,0,805306368,0,0
25428,139927,38578,13110672689575015,0,805306368,0,0
25429,139928,38579,13110672696630308,0,805306368,0,0
25430,139929,38580,13110672696933500,0,805306368,0,0
25431,139930,38581,13110672698333583,0,805306368,0,0
25432,139931,38582,13110672698723352,0,805306368,0,0
25433,139932,38583,13110672776732741,0,805306368,0,0
25434,139933,38583,13110672804307647,0,805306376,0,0
25435,139934,38584,13110672860268636,0,805306368,0,0
25436,139935,36154,13110672878279866,0,805306368,0,6131820
25437,139936,38585,13110672885862039,0,805306368,0,20405954
25438,139937,38291,13110673245975842,0,268435460,0,0
25439,139938,38586,13110673245975842,139937,2684354564,0,0
25440,139939,165,13110673604245318,0,838860801,5,0
25441,139940,38538,13110673606207291,0,805306368,0,0
25442,139941,38222,13110673793332462,0,805306368,0,0
25443,139942,38587,13110673822761173,0,805306368,0,0
25444,139943,38588,13110674177707543,0,805306368,0,0
25445,139944,38589,13110674181193758,0,805306368,0,0
25446,139945,38590,13110674185507758,0,805306368,0,0
25447,139946,38222,13110674433117799,0,822083584,0,0
25448,139947,38,13110674434913154,0,838860805,0,0
25449,139948,38591,13110674436888669,0,805306368,0,15490220
25450,139949,70,13110674505361846,0,805306368,0,0
25451,139950,38313,13110674631412544,0,268435460,0,0
25452,139951,38592,13110674631412544,139950,2684354564,0,0
25453,139952,27504,13110674664475755,0,268435458,322,0
25454,139953,30285,13110674664475755,139952,2684354562,0,0
25455,139954,38530,13110674671908271,0,805306368,0,0
25456,139955,38535,13110674710213980,0,805306368,0,0
25457,139956,38593,13110674735773337,0,805306368,0,0
25458,139957,38594,13110674746652456,0,805306368,0,0
25459,139958,38595,13110674750803668,0,805306368,0,0
25460,139959,38596,13110674754040493,0,805306368,0,0
25461,139960,38597,13110674757668825,0,805306368,0,199650984
25462,139961,38588,13110674774151947,0,805306368,0,0
25463,139962,38598,13110674780292570,0,805306368,0,0
25464,139963,38599,13110675250759847,0,805306368,0,0
25465,139964,38600,13110675250946403,0,805306368,0,0
25466,139965,38601,13110675256552829,0,805306368,0,0
25467,139966,38588,13110675297568583,0,805306368,0,0
25468,139967,38602,13110675597605296,0,805306374,0,292625619
25469,139968,38588,13110675906027520,0,838860808,0,0
25470,139969,38598,13110675964284439,0,805306368,0,0
25471,139970,38603,13110676164525231,0,805306368,0,113192648
25472,139971,2551,13110676800486818,0,268435457,41,0
25473,139972,2552,13110676800486818,139971,2684354561,0,0
25474,139973,2552,13110676805782321,0,805306368,0,0
25475,139974,38604,13110676809335133,0,805306368,0,0
25476,139975,38605,13110676812121732,0,805306368,0,0
25477,139976,38606,13110676814476751,0,805306368,0,0
25478,139977,38604,13110676815437802,0,822083584,0,0
25479,139978,38607,13110676833251134,0,805306368,0,0
25480,139979,2552,13110676838443022,0,805306368,0,0
25481,139980,2557,13110676843864498,0,805306368,0,0
25482,139981,2557,13110676844140450,139980,1610612736,0,25662694
25483,139982,38608,13110676846416781,139981,805306368,0,0
25484,139983,38608,13110676848826051,139981,805306368,0,0
25485,139984,31123,13110676848858517,139981,805306368,0,0
25486,139985,13095,13110676861143464,139981,805306368,0,0
25487,139986,13145,13110676863078100,139981,805306368,0,0
25488,139987,38608,13110676865447866,139981,822083584,0,0
25489,139988,38609,13110676869504010,139981,805306368,0,0
25490,139989,38609,13110676869803144,139981,805306368,0,22200509
25491,139990,38590,13110676952392640,0,805306368,0,0
25492,139991,38,13110677091040683,0,838860805,0,0
25493,139992,38610,13110677093047849,0,805306368,0,0
25494,139993,38611,13110677094607122,0,805306368,0,0
25495,139994,38610,13110677106065452,0,855638021,0,0
25496,139995,38612,13110677109114557,0,805306368,0,0
25497,139996,38613,13110677119426725,0,805306368,0,325336104
25498,139997,38588,13110677165961565,0,805306368,0,0
25499,139998,38614,13110677485535963,0,805306368,0,0
25500,139999,38615,13110677495875805,0,268435456,0,0
25501,140000,38616,13110677495875805,139999,2147483648,0,0
25502,140001,38617,13110677495875805,140000,2147483648,0,0
25503,140002,38618,13110677495875805,140001,2684354560,0,0
25504,140003,38619,13110677496982946,0,805306368,0,227224
25505,140004,19,13110677499421389,0,805306368,0,0
25506,140005,29622,13110679497719795,139440,1073741824,0,0
25507,140006,29622,13110679502007176,140005,1073741824,0,0
25508,140007,29622,13110682885106844,140006,1073741824,0,0
25509,140008,29622,13110682891566870,140007,1073741824,0,0
25510,140009,2846,13110686987213151,0,268435457,46,0
25511,140010,2847,13110686987213151,140009,2684354561,0,0
25512,140011,2847,13110686989831321,0,805306368,0,0
25513,140012,2847,13110687026154144,0,805306368,0,0
25514,140013,38620,13110687026168539,0,805306368,0,0
25515,140014,38620,13110687032942847,0,805306368,0,0
25516,140015,38621,13110687032955487,0,805306368,0,0
25517,140016,38621,13110687036011887,0,805306368,0,0
25518,140017,38622,13110687036020273,0,805306368,0,0
25519,140018,17498,13110687257427809,0,838860801,207,0
25520,140019,17498,13110687258754713,0,805306368,0,0
25521,140020,17638,13110687262628449,0,805306368,0,0
25522,140021,29188,13110687272133469,0,805306368,0,11200061
25523,140022,38336,13110687971485878,0,268435460,0,0
25524,140023,38623,13110687971485878,140022,2684354564,0,0
25525,140024,38539,13110688109948919,0,805306368,0,0
25526,140025,19,13110688112495881,0,805306368,0,5093957
25527,140026,38468,13110688119278548,0,805306368,0,1650196
25528,140027,2551,13110688125848046,0,268435457,41,0
25529,140028,2552,13110688125848046,140027,2684354561,0,0
25530,140029,2552,13110688135930384,0,805306368,0,167494412
25531,140030,2551,13110688410895019,0,268435457,41,0
25532,140031,2552,13110688410895019,140030,2684354561,0,1065830
25533,140032,17498,13110689238095973,0,838860801,207,0
25534,140033,17498,13110689239594948,0,805306368,0,0
25535,140034,17638,13110689264941852,0,805306368,0,0
25536,140035,29188,13110689269003815,0,805306368,0,24076148
25537,140036,38624,13110689466516850,0,838860805,0,0
25538,140037,38625,13110689478593563,0,805306368,0,121190560
25539,140038,2551,13110691126060323,0,268435457,41,0
25540,140039,2552,13110691126060323,140038,2684354561,0,0
25541,140040,2552,13110691135682855,0,805306368,0,0
25542,140041,38626,13110691192549682,0,805306368,0,0
25543,140042,38627,13110691196676917,0,805306368,0,0
25544,140043,38628,13110691201392578,0,805306368,0,0
25545,140044,38629,13110691207751453,0,805306368,0,0
25546,140045,38630,13110691209311571,0,805306368,0,0
25547,140046,38631,13110691210583775,0,805306368,0,0
25548,140047,38632,13110691212695354,0,805306368,0,0
25549,140048,38631,13110691213646112,0,805306368,0,0
25550,140049,38630,13110691214086392,0,805306368,0,0
25551,140050,38631,13110691214572111,0,805306368,0,0
25552,140051,38632,13110691216056352,0,805306368,0,0
25553,140052,38633,13110691216923282,0,805306368,0,0
25554,140053,38634,13110691217795757,0,805306368,0,0
25555,140054,38627,13110691218410618,0,805306368,0,0
25556,140055,38628,13110691219519497,0,805306368,0,0
25557,140056,38626,13110691220229959,0,822083584,0,0
25558,140057,38635,13110691223338321,0,805306368,0,0
25559,140058,38626,13110691226550431,0,822083584,0,0
25560,140059,38636,13110691230512283,0,805306368,0,0
25561,140060,38637,13110691242780434,0,805306368,0,0
25562,140061,38638,13110691246953626,0,805306368,0,0
25563,140062,38639,13110691249511493,0,805306368,0,0
25564,140063,38638,13110691253541973,0,805306368,0,0
25565,140064,38639,13110691254289610,0,805306368,0,0
25566,140065,38640,13110691255394629,0,805306368,0,0
25567,140066,38641,13110691259143449,0,805306368,0,0
25568,140067,38642,13110691261307265,0,805306368,0,0
25569,140068,38643,13110691263404480,0,805306368,0,0
25570,140069,38644,13110691264639747,0,805306368,0,0
25571,140070,38645,13110691265948666,0,805306368,0,0
25572,140071,38646,13110691266709898,0,805306368,0,0
25573,140072,38647,13110691268583137,0,805306368,0,0
25574,140073,38648,13110691269509425,0,805306368,0,0
25575,140074,38649,13110691270150812,0,805306368,0,0
25576,140075,38648,13110691271040471,0,805306368,0,0
25577,140076,38649,13110691273036805,0,805306368,0,0
25578,140077,38650,13110691276151041,0,805306368,0,0
25579,140078,38651,13110691278241615,0,805306368,0,0
25580,140079,38652,13110691279454335,0,805306368,0,0
25581,140080,38653,13110691280182200,0,805306368,0,0
25582,140081,38654,13110691284830013,0,805306368,0,0
25583,140082,38655,13110691290590611,0,805306368,0,0
25584,140083,38656,13110691291961073,0,805306368,0,0
25585,140084,38657,13110691292917801,0,805306368,0,0
25586,140085,38658,13110691294483788,0,805306368,0,0
25587,140086,38659,13110691296057249,0,805306368,0,0
25588,140087,38660,13110691297286529,0,805306368,0,0
25589,140088,38661,13110691299850445,0,805306368,0,0
25590,140089,38638,13110691300633707,0,805306368,0,0
25591,140090,38639,13110691301604975,0,805306368,0,0
25592,140091,38640,13110691302332843,0,805306368,0,0
25593,140092,38639,13110691303043747,0,805306368,0,0
25594,140093,38638,13110691303455423,0,805306368,0,0
25595,140094,38661,13110691303707852,0,805306368,0,0
25596,140095,38660,13110691303977835,0,805306368,0,0
25597,140096,38659,13110691304347142,0,805306368,0,0
25598,140097,38658,13110691304944207,0,805306368,0,0
25599,140098,38657,13110691305406978,0,805306368,0,0
25600,140099,38656,13110691305892536,0,805306368,0,0
25601,140100,38655,13110691306292742,0,805306368,0,0
25602,140101,38654,13110691306909253,0,805306368,0,0
25603,140102,38653,13110691309558728,0,805306368,0,0
25604,140103,38654,13110691310681918,0,805306368,0,0
25605,140104,38655,13110691311321487,0,805306368,0,0
25606,140105,38654,13110691312023782,0,805306368,0,0
25607,140106,38653,13110691312353970,0,805306368,0,0
25608,140107,38652,13110691312798826,0,805306368,0,0
25609,140108,38651,13110691313721590,0,805306368,0,0
25610,140109,38652,13110691314534465,0,805306368,0,0
25611,140110,38653,13110691314741601,0,805306368,0,0
25612,140111,38654,13110691315382209,0,805306368,0,0
25613,140112,38637,13110691324310878,0,805306368,0,0
25614,140113,38662,13110691328305685,0,805306368,0,0
25615,140114,38637,13110691335580293,0,822083584,0,0
25616,140115,38663,13110691352712664,0,805306368,0,0
25617,140116,38664,13110691358569691,0,805306368,0,0
25618,140117,38665,13110691361565658,0,805306368,0,0
25619,140118,38666,13110691363429126,0,805306368,0,0
25620,140119,38667,13110691366173431,0,805306368,0,0
25621,140120,38664,13110691369777550,0,805306368,0,0
25622,140121,38665,13110691370467253,0,805306368,0,0
25623,140122,38666,13110691371101199,0,805306368,0,0
25624,140123,38667,13110691371602925,0,805306368,0,0
25625,140124,38663,13110691372535595,0,822083584,0,0
25626,140125,38668,13110691402907545,0,805306368,0,0
25627,140126,38669,13110691406100831,0,805306368,0,0
25628,140127,38670,13110691408010223,0,805306368,0,0
25629,140128,38671,13110691410282402,0,805306368,0,0
25630,140129,38672,13110691412518871,0,805306368,0,0
25631,140130,38673,13110691414365247,0,805306368,0,0
25632,140131,38674,13110691416011832,0,805306368,0,0
25633,140132,38675,13110691418990508,0,805306368,0,0
25634,140133,38676,13110691420466647,0,805306368,0,0
25635,140134,38677,13110691421230886,0,805306368,0,0
25636,140135,38678,13110691422187876,0,805306368,0,0
25637,140136,38679,13110691423397856,0,805306368,0,0
25638,140137,38680,13110691424579092,0,805306368,0,0
25639,140138,38681,13110691425810382,0,805306368,0,0
25640,140139,38682,13110691432582752,0,805306368,0,0
25641,140140,38683,13110691435959471,0,805306368,0,0
25642,140141,38684,13110691437091807,0,805306368,0,0
25643,140142,38685,13110691441995296,0,805306368,0,0
25644,140143,38686,13110691447523457,0,805306368,0,0
25645,140144,38687,13110691449501984,0,805306368,0,0
25646,140145,38688,13110691451024473,0,805306368,0,0
25647,140146,38689,13110691452662003,0,805306368,0,0
25648,140147,38690,13110691460810495,0,805306368,0,0
25649,140148,38691,13110691461806572,0,805306368,0,0
25650,140149,38692,13110691464664713,0,805306368,0,0
25651,140150,38693,13110691465912206,0,805306368,0,0
25652,140151,38694,13110691466936352,0,805306368,0,0
25653,140152,38695,13110691468711705,0,805306368,0,0
25654,140153,38696,13110691469558186,0,805306368,0,0
25655,140154,38697,13110691471076917,0,805306368,0,0
25656,140155,38698,13110691471869012,0,805306368,0,0
25657,140156,38699,13110691472614285,0,805306368,0,0
25658,140157,38700,13110691474821804,0,805306368,0,0
25659,140158,38701,13110691484958410,0,805306368,0,0
25660,140159,38702,13110691485760314,0,805306368,0,0
25661,140160,38703,13110691486344338,0,805306368,0,0
25662,140161,38704,13110691486903534,0,805306368,0,0
25663,140162,38705,13110691488010597,0,805306368,0,0
25664,140163,38706,13110691488594236,0,805306368,0,0
25665,140164,38707,13110691489131898,0,805306368,0,0
25666,140165,38708,13110691489616152,0,805306368,0,0
25667,140166,38709,13110691490244040,0,805306368,0,0
25668,140167,38710,13110691491016552,0,805306368,0,0
25669,140168,38711,13110691491977978,0,805306368,0,0
25670,140169,38712,13110691492909236,0,805306368,0,0
25671,140170,38713,13110691495050375,0,805306368,0,0
25672,140171,38668,13110691495598952,0,805306368,0,0
25673,140172,38669,13110691495824866,0,805306368,0,0
25674,140173,38670,13110691496077959,0,805306368,0,0
25675,140174,38671,13110691496692812,0,805306368,0,0
25676,140175,38672,13110691496957893,0,805306368,0,0
25677,140176,38663,13110691498125435,0,805306368,0,0
25678,140177,2552,13110691503342952,0,805306368,0,0
25679,140178,38714,13110691716347010,0,805306368,0,0
25680,140179,38715,13110691717653503,0,805306368,0,0
25681,140180,38716,13110691722914044,0,805306368,0,0
25682,140181,38717,13110691727833503,0,805306368,0,0
25683,140182,38718,13110691728890306,0,805306368,0,0
25684,140183,38714,13110691732381472,0,805306368,0,0
25685,140184,38715,13110691734163567,0,805306368,0,0
25686,140185,2552,13110691735977957,0,822083584,0,0
25687,140186,2552,13110691766440381,0,805306368,0,4802430
25688,140187,68,13110697022357485,0,268435457,234,0
25689,140188,69,13110697022357485,140187,2684354561,0,0
25690,140189,70,13110697024796899,0,805306368,0,0
25691,140190,38719,13110697040482048,139912,268435463,295,0
25692,140191,38454,13110697040482048,140190,2684354567,0,0
25693,140192,38455,13110697051225634,139912,805306368,295,209748435
25694,140193,38454,13110697059735456,140192,1610612736,0,0
25695,140194,38454,13110697125099344,140192,805306376,295,0
25696,140195,38507,13110697147532493,0,805306368,0,0
25697,140196,70,13110697150798939,0,805306368,0,0
25698,140197,2861,13110697154015535,0,268435457,48,0
25699,140198,4577,13110697154015535,140197,2147483649,0,0
25700,140199,37305,13110697154015535,140198,2684354561,0,0
25701,140200,37305,13110697156029413,0,805306368,0,0
25702,140201,37305,13110697156049804,0,805306368,0,0
25703,140202,4579,13110697156068860,0,805306368,0,0
25704,140203,8759,13110697158412749,0,805306368,0,0
25705,140204,4580,13110697163901826,0,805306368,0,0
25706,140205,38720,13110697179394648,0,805306368,0,1162733254
25707,140206,8759,13110697224924793,0,805306368,0,0
25708,140207,68,13110697238084344,0,268435457,234,0
25709,140208,69,13110697238084344,140207,2147483649,0,0
25710,140209,70,13110697240063264,140208,1610612736,0,0
25711,140210,38455,13110697260974069,140192,805306368,295,0
25712,140211,38454,13110697390043644,140210,1610612736,0,0
25713,140212,27417,13110697396266600,0,268435456,0,0
25714,140213,36354,13110697397224450,140212,1073741824,0,0
25715,140214,38721,13110697411595350,140213,1073741824,0,0
25716,140215,38722,13110697421715993,140214,1073741824,0,0
25717,140216,38723,13110697427990372,140215,1073741824,0,0
25718,140217,37403,13110697491128866,0,805306368,0,0
25719,140218,8759,13110697511621517,0,805306368,0,0
25720,140219,5016,13110697621622342,0,805306368,0,0
